userid,hd-context-time,quantity,unit,device_name,device_make,device_type,hardware_version,software_version
1234567,step_count#NA#2024-10-01 10:10:00,38,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 10:15:00,42,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 10:20:00,44,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 10:25:00,35,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 10:30:00,42,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 10:35:00,35,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 10:40:00,50,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 10:45:00,32,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 10:50:00,36,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 10:55:00,46,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 11:00:00,43,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 11:05:00,38,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 11:10:00,34,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 11:15:00,33,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 11:20:00,34,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 11:25:00,45,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 11:30:00,38,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 11:35:00,37,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 11:40:00,49,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 11:45:00,45,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 11:50:00,41,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 11:55:00,48,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 12:00:00,42,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 12:05:00,40,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 12:10:00,35,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 12:15:00,40,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 12:20:00,32,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 12:25:00,41,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 12:30:00,39,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 12:35:00,44,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 12:40:00,35,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 12:45:00,40,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 12:50:00,47,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 12:55:00,36,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 13:00:00,44,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 13:05:00,42,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 13:10:00,33,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 13:15:00,31,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 13:20:00,43,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 13:25:00,30,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 13:30:00,30,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 13:35:00,37,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 13:40:00,49,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 13:45:00,38,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 13:50:00,50,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 13:55:00,38,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 14:00:00,49,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 14:05:00,50,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 14:10:00,48,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 14:15:00,42,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 14:20:00,32,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 14:25:00,36,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 14:30:00,50,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 14:35:00,40,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 14:40:00,34,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 14:45:00,31,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 14:50:00,47,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 14:55:00,31,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 15:00:00,38,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 15:05:00,37,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 15:10:00,47,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 15:15:00,40,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 15:20:00,50,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 15:25:00,42,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 15:30:00,35,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 15:35:00,33,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 15:40:00,37,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 15:45:00,37,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 15:50:00,37,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 15:55:00,32,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 16:00:00,33,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 16:05:00,39,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 16:10:00,39,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 16:15:00,44,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 16:20:00,48,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 16:25:00,43,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 16:30:00,34,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 16:35:00,36,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 16:40:00,37,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 16:45:00,42,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 16:50:00,44,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 16:55:00,40,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 17:00:00,38,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 17:05:00,35,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 17:10:00,40,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 17:15:00,34,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 17:20:00,30,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 17:25:00,32,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 17:30:00,46,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 17:35:00,40,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 17:40:00,42,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 17:45:00,33,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 17:50:00,50,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 17:55:00,46,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 18:00:00,41,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 18:05:00,50,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 18:10:00,47,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 18:15:00,37,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 18:20:00,39,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 18:25:00,48,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 18:30:00,37,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 18:35:00,33,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 18:40:00,31,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 18:45:00,32,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 18:50:00,50,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 18:55:00,35,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 19:00:00,38,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 19:05:00,39,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 19:10:00,37,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 19:15:00,37,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 19:20:00,40,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 19:25:00,50,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 19:30:00,32,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 19:35:00,30,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 19:40:00,32,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 19:45:00,44,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 19:50:00,30,count,My Watch,HDI,Watch,1,2
1234567,step_count#NA#2024-10-01 19:55:00,33,count,My Watch,HDI,Watch,1,2
1234567,sleep_count#awake#2024-10-26 00:44:27,180,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#awake#2024-10-26 01:01:27,120,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#awake#2024-10-26 01:22:27,60,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#awake#2024-10-26 01:38:27,30,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#awake#2024-10-26 02:17:57,30,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#awake#2024-10-26 02:21:27,150,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#awake#2024-10-26 02:26:27,240,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#awake#2024-10-26 04:44:27,120,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#awake#2024-10-26 04:47:27,1770,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#awake#2024-10-26 05:19:27,210,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#awake#2024-10-26 05:34:27,30,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#awake#2024-10-26 08:29:27,30,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#awake#2024-10-26 08:47:27,90,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#awake#2024-10-27 03:19:00,240,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#awake#2024-10-27 03:27:00,180,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#awake#2024-10-27 04:50:30,150,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#awake#2024-10-27 05:04:00,270,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#awake#2024-10-27 06:12:00,120,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#awake#2024-10-27 07:46:00,90,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#deep#2024-07-13 02:38:01,60,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#deep#2024-07-13 02:39:01,60,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#deep#2024-07-13 02:40:01,60,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#deep#2024-07-13 02:41:01,60,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#deep#2024-07-13 02:42:01,60,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#deep#2024-07-13 02:43:01,60,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#deep#2024-07-13 03:57:01,60,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#deep#2024-07-13 03:58:01,60,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#deep#2024-07-13 03:59:01,60,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#deep#2024-07-13 04:00:01,60,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#deep#2024-07-13 04:01:01,60,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#deep#2024-07-13 04:02:01,60,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#deep#2024-07-13 04:04:01,60,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#deep#2024-07-13 04:07:01,60,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#deep#2024-07-13 04:08:01,60,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#deep#2024-07-13 04:11:01,60,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#deep#2024-07-13 04:12:01,60,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#deep#2024-07-13 04:13:01,60,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#deep#2024-07-13 04:14:01,60,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#deep#2024-07-13 04:15:01,60,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#deep#2024-07-13 04:16:01,60,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#deep#2024-07-13 04:17:01,60,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#deep#2024-07-13 04:18:01,60,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#deep#2024-07-13 04:19:01,60,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#deep#2024-07-13 04:21:01,60,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#deep#2024-07-13 04:22:01,60,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#deep#2024-07-13 04:23:01,60,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#deep#2024-07-13 04:24:01,60,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#deep#2024-07-13 04:25:01,60,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#deep#2024-07-13 04:26:01,60,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#in_a_bed#2024-11-19 04:39:47,210,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#in_a_bed#2024-11-19 04:43:47,180,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#in_a_bed#2024-11-19 05:02:16,3,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#in_a_bed#2024-11-19 05:02:31,3,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#in_a_bed#2024-11-19 05:02:52,362,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#in_a_bed#2024-11-19 05:57:08,541,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#in_a_bed#2024-11-19 06:27:06,1974,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#in_a_bed#2024-11-19 21:39:23,17600,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#in_a_bed#2024-11-20 02:42:17,48,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#in_a_bed#2024-11-20 02:43:22,412,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#in_a_bed#2024-11-20 03:05:36,14064,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#in_a_bed#2024-11-20 23:42:40,1927,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#in_a_bed#2024-11-21 00:25:24,34,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#in_a_bed#2024-11-21 00:26:34,23606,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#in_a_bed#2024-11-21 00:39:59,1500,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#in_a_bed#2024-11-21 01:06:29,510,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#in_a_bed#2024-11-21 01:16:59,2460,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#in_a_bed#2024-11-21 01:58:29,3510,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#in_a_bed#2024-11-21 02:57:29,6060,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#in_a_bed#2024-11-21 04:43:29,1980,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#in_a_bed#2024-11-21 05:18:59,3720,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#in_a_bed#2024-11-21 21:18:29,3960,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#in_a_bed#2024-11-21 22:26:11,238,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#in_a_bed#2024-11-21 22:31:37,1973,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#in_a_bed#2024-11-21 23:05:17,4348,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#in_a_bed#2024-11-22 00:20:52,189,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#in_a_bed#2024-11-22 00:41:59,3527,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#in_a_bed#2024-11-22 01:51:07,24,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#in_a_bed#2024-11-22 01:51:32,2,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#in_a_bed#2024-11-22 01:51:43,2750,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#in_a_bed#2024-11-22 02:42:42,425,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#in_a_bed#2024-11-22 02:49:50,3,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#in_a_bed#2024-11-22 02:56:29,14611,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#in_a_bed#2024-11-22 03:05:41,4770,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#in_a_bed#2024-11-22 04:26:41,4200,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#in_a_bed#2024-11-22 05:37:41,1530,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#light#2024-11-21 04:43:29,1980,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#light#2024-11-21 05:18:59,480,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#light#2024-11-21 05:52:29,1710,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#light#2024-11-22 03:05:41,2130,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#light#2024-11-22 03:48:11,570,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#light#2024-11-22 04:26:41,630,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#light#2024-11-22 04:55:11,1770,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#light#2024-11-22 05:35:11,90,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#light#2024-11-22 05:37:41,1530,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#light#2024-11-22 06:04:41,210,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#light#2024-11-22 06:39:41,660,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#light#2024-11-22 06:51:11,180,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#light#2024-11-22 06:57:41,120,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#light#2024-11-23 00:02:21,930,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#light#2024-11-23 00:32:51,180,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#light#2024-11-23 00:36:51,30,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#light#2024-11-23 00:40:21,480,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#light#2024-11-23 00:58:21,60,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#light#2024-11-23 00:59:51,180,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#light#2024-11-23 01:03:21,1470,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#light#2024-11-23 01:28:51,510,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#light#2024-11-23 01:46:51,960,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#light#2024-11-23 02:12:21,300,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#light#2024-11-23 02:18:21,210,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#light#2024-11-23 02:34:21,960,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#light#2024-11-23 02:52:21,1830,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#light#2024-11-23 03:24:51,90,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#light#2024-11-23 03:35:21,120,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#light#2024-11-23 03:38:21,480,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#light#2024-11-23 03:49:51,60,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#light#2024-11-23 03:53:21,60,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#light#2024-11-23 04:13:51,390,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#light#2024-11-23 04:22:51,1980,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#light#2024-11-23 05:10:51,2040,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#light#2024-11-23 06:12:51,1080,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#light#2024-11-23 06:31:21,1230,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#light#2024-11-24 02:46:20,690,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#light#2024-11-24 02:58:50,2730,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#light#2024-11-24 03:44:50,780,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#light#2024-11-24 04:11:50,240,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#light#2024-11-24 04:35:50,360,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#rem#2024-02-23 07:14:32,840,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#rem#2024-02-23 08:01:32,1140,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#rem#2024-02-23 09:16:32,180,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#rem#2024-02-23 09:24:02,1380,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#rem#2024-02-25 03:05:17,1650,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#rem#2024-02-25 05:26:17,990,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#rem#2024-02-25 06:41:47,1020,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#rem#2024-02-25 07:54:17,1110,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#rem#2024-02-25 08:14:17,180,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#rem#2024-02-25 08:58:47,600,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#rem#2024-02-26 03:23:09,390,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#rem#2024-02-26 03:30:09,1110,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#rem#2024-02-26 06:38:39,540,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#rem#2024-02-26 06:48:09,1890,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#rem#2024-02-26 08:35:39,60,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#rem#2024-02-26 08:39:09,330,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#rem#2024-02-26 08:46:09,420,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#rem#2024-02-27 04:31:43,690,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#rem#2024-02-27 04:43:43,1830,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#rem#2024-02-27 06:21:13,630,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#rem#2024-02-27 07:25:13,900,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#rem#2024-02-27 07:42:43,180,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#rem#2024-02-27 08:50:13,720,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#rem#2024-02-27 09:06:43,120,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#rem#2024-02-29 01:29:18,1170,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#rem#2024-02-29 03:11:18,870,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#rem#2024-02-29 05:20:48,2310,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#rem#2024-02-29 07:00:48,1530,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#rem#2024-02-29 07:52:18,60,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#rem#2024-02-29 07:56:18,510,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#rem#2024-02-29 08:06:18,30,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#rem#2024-02-29 09:01:18,1140,seconds,My Watch,HDI,Watch,1,2
1234567,sleep_count#rem#2024-02-29 09:26:18,150,seconds,My Watch,HDI,Watch,1,2
